# SHEtoken Policy Recommendations v2 — 2025
# NOW COVERS: WEI all pillars, GPI, SVI, WEVI, WADI
# Marital rape, conflict SGBV, AI displacement, widow rights,
# period poverty, caste targeting, indigenous women, temple towns
# Every recommendation cites a proven real-world program
# (c) 2026 SHE Foundation
#
country,iso_code,tier,wei_score,priority,pillar,pillar_score,intervention,description,impact,cost,time_to_impact,proven_example,year
Chad,TCD,4,10.3,6,dignity_welfare,6.0,Widow Property Rights Enforcement,Legal aid + community paralegal network to prevent property stripping,"WEI Dignity +3.0, WEVI -8 pts vulnerability",low,2-5 years,"Kenya Succession Act enforcement campaign — 10,000 widows assisted",2025
Chad,TCD,4,10.3,7,dignity_welfare,6.0,Widow Pension and Social Support,Meaningful widow pension (not symbolic ₹500/month) + social reintegration,"WEI Dignity +2.5, WEVI -10 pts",medium,immediate (law) + 1-2 years rollout,"Kerala widow pension ₹1,400/month + Kudumbashree inclusion — WEVI 28 vs India avg 69",2025
Chad,TCD,4,10.3,8,dignity_welfare,6.0,Temple Town Widow Rehabilitation,Repatriation support + skill training + income + family mediation for abandoned widows,WEI Dignity +1.5 (India states),low,1-3 years,"Guild of Service Vrindavan — 1,500 widows with income. Sulabh International vocational training",2025
Yemen,YEM,4,9.9,1,conflict,0.0,Deploy UN SGBV Response Teams,UNHCR-standard sexual and gender-based violence response in all active conflict zones,SVI conflict risk -3.0,high,immediate,"IRC emergency SGBV programs — DRC, South Sudan, Syria. MSF safe spaces.",2025
Yemen,YEM,4,9.9,2,conflict,0.0,ICC Prosecution of Conflict SGBV,Pursue International Criminal Court prosecution of CRSV as war crime,SVI impunity -5.0 (signal effect),medium,3-10 years (legal process),ICC Ntaganda conviction 2019 (DRC) — first ICC SGBV conviction.,2025
Yemen,YEM,4,9.9,3,bodily_autonomy,8.0,Child Marriage Prevention — Legal + Community,"Enforce minimum age 18, community awareness, girls' empowerment clubs",WEI Bodily Autonomy +3.0,low-medium,3-5 years,Kanyashree WB — child marriage fell 40% in 5 years,2025
Yemen,YEM,4,9.9,4,bodily_autonomy,8.0,Period Poverty Elimination Program,Free products + menstrual health education + school WASH + stigma reduction,"WEI Bodily Autonomy +2.0, Dignity +2.5",low,6-12 months,Plan International — 20+ countries. Kenya government free pads 2017,2025
Yemen,YEM,4,9.9,5,bodily_autonomy,8.0,Criminalise Marital Rape,Legal reform to remove marital exemption from rape law + enforcement,"WEI Bodily Autonomy +3.5, SVI +8.0",very low (law change),immediate (law) + 3-5 years (enforcement),"UK criminalised 1991. Nepal 2006. Turkey 2005. Still legal in India, Bangladesh, Pakistan",2025
Yemen,YEM,4,9.9,6,bodily_autonomy,8.0,Reproductive Health Community Workers,Trained community health workers providing contraception + reproductive info,"WEI Bodily Autonomy +2.0, Health +1.5",low,1-2 years,"Ethiopia Health Extension Workers — 38,000 deployed, MMR halved",2025
Yemen,YEM,4,9.9,7,bodily_autonomy,8.0,FGM Community Abandonment Program,Community-led abandonment with alternative rites of passage,WEI Bodily Autonomy +3.5,low,3-7 years,"Tostan Senegal — 6,000+ communities abandoned FGM voluntarily",2025
Yemen,YEM,4,9.9,8,dignity_welfare,8.0,Widow Property Rights Enforcement,Legal aid + community paralegal network to prevent property stripping,"WEI Dignity +3.0, WEVI -8 pts vulnerability",low,2-5 years,"Kenya Succession Act enforcement campaign — 10,000 widows assisted",2025
Yemen,YEM,4,9.9,1,corporate:embargo,,Mandatory Supply Chain Exit Plan,Companies must publish a credible 18-month exit plan for all operations in EMBARGO-rated countries. Report under UNGP Pillar III (access to remedy). Failure to exit = exclusion from ESG indices and state procurement.,Reputational: prevents brand from ESG index inclusion,very low (disclosure requirement),immediate,"Following 2021 Myanmar coup, major garment brands publicly announced exits (widely reported in Reuters, FT, BBC). For cobalt: several EV and technology companies have publicly committed to zero artisanal DRC cobalt — see company ESG reports.",2025
Yemen,YEM,4,9.9,2,corporate:embargo,,Critical Mineral Women's Rights Certification,"For DRC cobalt, coltan, and conflict minerals: require supply chain certification showing no SGBV at mine sites and female worker protections. Model: Dodd-Frank 1502 conflict minerals reporting, extended to women's rights.",SVI conflict risk -2.0 (if enforced),medium (certification infrastructure),2-4 years,Dodd-Frank Section 1502 — conflict minerals reporting for SEC-registered companies. RMI Responsible Minerals Assurance Process — needs women's rights rider added.,2025
Niger,NER,4,9.5,1,bodily_autonomy,5.0,Child Marriage Prevention — Legal + Community,"Enforce minimum age 18, community awareness, girls' empowerment clubs",WEI Bodily Autonomy +3.0,low-medium,3-5 years,Kanyashree WB — child marriage fell 40% in 5 years,2025
Niger,NER,4,9.5,2,bodily_autonomy,5.0,Period Poverty Elimination Program,Free products + menstrual health education + school WASH + stigma reduction,"WEI Bodily Autonomy +2.0, Dignity +2.5",low,6-12 months,Plan International — 20+ countries. Kenya government free pads 2017,2025
Niger,NER,4,9.5,3,bodily_autonomy,5.0,Criminalise Marital Rape,Legal reform to remove marital exemption from rape law + enforcement,"WEI Bodily Autonomy +3.5, SVI +8.0",very low (law change),immediate (law) + 3-5 years (enforcement),"UK criminalised 1991. Nepal 2006. Turkey 2005. Still legal in India, Bangladesh, Pakistan",2025
Niger,NER,4,9.5,4,bodily_autonomy,5.0,Reproductive Health Community Workers,Trained community health workers providing contraception + reproductive info,"WEI Bodily Autonomy +2.0, Health +1.5",low,1-2 years,"Ethiopia Health Extension Workers — 38,000 deployed, MMR halved",2025
Niger,NER,4,9.5,5,bodily_autonomy,5.0,FGM Community Abandonment Program,Community-led abandonment with alternative rites of passage,WEI Bodily Autonomy +3.5,low,3-7 years,"Tostan Senegal — 6,000+ communities abandoned FGM voluntarily",2025
Niger,NER,4,9.5,6,dignity_welfare,6.0,Widow Property Rights Enforcement,Legal aid + community paralegal network to prevent property stripping,"WEI Dignity +3.0, WEVI -8 pts vulnerability",low,2-5 years,"Kenya Succession Act enforcement campaign — 10,000 widows assisted",2025
Niger,NER,4,9.5,7,dignity_welfare,6.0,Widow Pension and Social Support,Meaningful widow pension (not symbolic ₹500/month) + social reintegration,"WEI Dignity +2.5, WEVI -10 pts",medium,immediate (law) + 1-2 years rollout,"Kerala widow pension ₹1,400/month + Kudumbashree inclusion — WEVI 28 vs India avg 69",2025
Niger,NER,4,9.5,8,dignity_welfare,6.0,Temple Town Widow Rehabilitation,Repatriation support + skill training + income + family mediation for abandoned widows,WEI Dignity +1.5 (India states),low,1-3 years,"Guild of Service Vrindavan — 1,500 widows with income. Sulabh International vocational training",2025
South Sudan,SSD,4,9.5,1,conflict,0.0,Deploy UN SGBV Response Teams,UNHCR-standard sexual and gender-based violence response in all active conflict zones,SVI conflict risk -3.0,high,immediate,"IRC emergency SGBV programs — DRC, South Sudan, Syria. MSF safe spaces.",2025
South Sudan,SSD,4,9.5,2,conflict,0.0,ICC Prosecution of Conflict SGBV,Pursue International Criminal Court prosecution of CRSV as war crime,SVI impunity -5.0 (signal effect),medium,3-10 years (legal process),ICC Ntaganda conviction 2019 (DRC) — first ICC SGBV conviction.,2025
South Sudan,SSD,4,9.5,3,svi,5.3,Marital Rape Criminalisation,Remove marital exemption from rape law — most overdue legal reform globally,"SVI +8.0, WEI Bodily Autonomy +3.5",very low (law),immediate (law) + enforcement culture 5-10 yrs,"Still legal in India, Bangladesh, Pakistan, Indonesia, Egypt, Iran + 16 others. UK criminalised 1991.",2025
South Sudan,SSD,4,9.5,4,svi,5.3,Reduce Reporting Gap — Anonymous Reporting,Anonymous online/app reporting + guaranteed no police referral option,"SVI reporting gap -10%, WEI Safety +1.5",very low,6-12 months,"SHEtoken grievance app (shetoken.org/signal) — zero PII, immediate resources",2025
South Sudan,SSD,4,9.5,5,svi,5.3,Rape Kit Processing + Forensic Capacity,Clear rape kit backlog + fund forensic labs + victim-friendly examination,"SVI impunity -10%, WEI Safety +2.0",medium,1-2 years,"End the Backlog USA campaign — 200,000 untested rape kits processed",2025
South Sudan,SSD,4,9.5,6,svi,5.3,Consent-Based Rape Law Reform,Replace 'force-based' rape law with 'absence of consent' standard,SVI legal framework +2.0,very low (law),immediate,Japan 2023 — consent law passed after decades of campaigning. Sweden 2018.,2025
South Sudan,SSD,4,9.5,7,svi,5.3,Conflict SGBV Response Protocol,UNHCR-standard SGBV response teams in all conflict zones + mobile courts,SVI conflict score -3.0,high,immediate deployment,UN MONUSCO DRC — SGBV mobile courts. IRC emergency response DRC/Sudan.,2025
South Sudan,SSD,4,9.5,8,svi,5.3,Caste-Targeted Sexual Violence Law,Specific legal framework and fast-track courts for caste-based SGBV,"SVI impunity -5% (India/similar), WEI Safety +1.5",low (law + courts),1-3 years,India SC/ST Prevention of Atrocities Act — needs stronger enforcement,2025
Central African Republic,CAF,4,9.4,1,conflict,0.0,Deploy UN SGBV Response Teams,UNHCR-standard sexual and gender-based violence response in all active conflict zones,SVI conflict risk -3.0,high,immediate,"IRC emergency SGBV programs — DRC, South Sudan, Syria. MSF safe spaces.",2025
Central African Republic,CAF,4,9.4,2,conflict,0.0,ICC Prosecution of Conflict SGBV,Pursue International Criminal Court prosecution of CRSV as war crime,SVI impunity -5.0 (signal effect),medium,3-10 years (legal process),ICC Ntaganda conviction 2019 (DRC) — first ICC SGBV conviction.,2025
Central African Republic,CAF,4,9.4,3,dignity_welfare,6.0,Widow Property Rights Enforcement,Legal aid + community paralegal network to prevent property stripping,"WEI Dignity +3.0, WEVI -8 pts vulnerability",low,2-5 years,"Kenya Succession Act enforcement campaign — 10,000 widows assisted",2025
Central African Republic,CAF,4,9.4,4,dignity_welfare,6.0,Widow Pension and Social Support,Meaningful widow pension (not symbolic ₹500/month) + social reintegration,"WEI Dignity +2.5, WEVI -10 pts",medium,immediate (law) + 1-2 years rollout,"Kerala widow pension ₹1,400/month + Kudumbashree inclusion — WEVI 28 vs India avg 69",2025
Central African Republic,CAF,4,9.4,5,dignity_welfare,6.0,Temple Town Widow Rehabilitation,Repatriation support + skill training + income + family mediation for abandoned widows,WEI Dignity +1.5 (India states),low,1-3 years,"Guild of Service Vrindavan — 1,500 widows with income. Sulabh International vocational training",2025
Central African Republic,CAF,4,9.4,6,dignity_welfare,6.0,Subsidised Childcare,State-funded childcare enabling women to work and reducing care burden,"WEI Dignity +2.0, GPI Time Poverty +3.0, Economic +1.5",high,2-4 years,Quebec $10/day childcare — female LFPR increased 12 percentage points,2025
Central African Republic,CAF,4,9.4,7,svi,6.4,Marital Rape Criminalisation,Remove marital exemption from rape law — most overdue legal reform globally,"SVI +8.0, WEI Bodily Autonomy +3.5",very low (law),immediate (law) + enforcement culture 5-10 yrs,"Still legal in India, Bangladesh, Pakistan, Indonesia, Egypt, Iran + 16 others. UK criminalised 1991.",2025
Central African Republic,CAF,4,9.4,8,svi,6.4,Reduce Reporting Gap — Anonymous Reporting,Anonymous online/app reporting + guaranteed no police referral option,"SVI reporting gap -10%, WEI Safety +1.5",very low,6-12 months,"SHEtoken grievance app (shetoken.org/signal) — zero PII, immediate resources",2025
Afghanistan,AFG,4,6.1,1,bodily_autonomy,4.0,Child Marriage Prevention — Legal + Community,"Enforce minimum age 18, community awareness, girls' empowerment clubs",WEI Bodily Autonomy +3.0,low-medium,3-5 years,Kanyashree WB — child marriage fell 40% in 5 years,2025
Afghanistan,AFG,4,6.1,2,bodily_autonomy,4.0,Period Poverty Elimination Program,Free products + menstrual health education + school WASH + stigma reduction,"WEI Bodily Autonomy +2.0, Dignity +2.5",low,6-12 months,Plan International — 20+ countries. Kenya government free pads 2017,2025
Afghanistan,AFG,4,6.1,3,bodily_autonomy,4.0,Criminalise Marital Rape,Legal reform to remove marital exemption from rape law + enforcement,"WEI Bodily Autonomy +3.5, SVI +8.0",very low (law change),immediate (law) + 3-5 years (enforcement),"UK criminalised 1991. Nepal 2006. Turkey 2005. Still legal in India, Bangladesh, Pakistan",2025
Afghanistan,AFG,4,6.1,4,bodily_autonomy,4.0,Reproductive Health Community Workers,Trained community health workers providing contraception + reproductive info,"WEI Bodily Autonomy +2.0, Health +1.5",low,1-2 years,"Ethiopia Health Extension Workers — 38,000 deployed, MMR halved",2025
Afghanistan,AFG,4,6.1,5,bodily_autonomy,4.0,FGM Community Abandonment Program,Community-led abandonment with alternative rites of passage,WEI Bodily Autonomy +3.5,low,3-7 years,"Tostan Senegal — 6,000+ communities abandoned FGM voluntarily",2025
Afghanistan,AFG,4,6.1,6,gpi_land,4.0,Women's Land Title + Registration Campaign,Legal aid + paralegal support to register land in women's names,"GPI Land +4.0, WEI Dignity +2.0",low,2-4 years,"Ethiopia Land Certification — 6M women landholders registered, domestic violence fell 33%",2025
Afghanistan,AFG,4,6.1,7,gpi_land,4.0,Inheritance Law Reform + Enforcement,Amend inheritance law to ensure equal shares + community courts to enforce,"GPI Land +3.0, WEVI -6 pts",very low (law),2-5 years,India Hindu Succession Amendment 2005 — equal ancestral property rights,2025
Afghanistan,AFG,4,6.1,8,wevi,4.7,Widow Rights Legal Aid Network,Community paralegals trained to prevent property stripping at point of bereavement,"WEVI -12 pts, GPI Land +2.0",low,1-2 years,ActionAid Kenya widow property program — 80% property retention rate,2025
Afghanistan,AFG,4,6.1,1,corporate:embargo,,Mandatory Supply Chain Exit Plan,Companies must publish a credible 18-month exit plan for all operations in EMBARGO-rated countries. Report under UNGP Pillar III (access to remedy). Failure to exit = exclusion from ESG indices and state procurement.,Reputational: prevents brand from ESG index inclusion,very low (disclosure requirement),immediate,"Following 2021 Myanmar coup, major garment brands publicly announced exits (widely reported in Reuters, FT, BBC). For cobalt: several EV and technology companies have publicly committed to zero artisanal DRC cobalt — see company ESG reports.",2025
Afghanistan,AFG,4,6.1,2,corporate:embargo,,Critical Mineral Women's Rights Certification,"For DRC cobalt, coltan, and conflict minerals: require supply chain certification showing no SGBV at mine sites and female worker protections. Model: Dodd-Frank 1502 conflict minerals reporting, extended to women's rights.",SVI conflict risk -2.0 (if enforced),medium (certification infrastructure),2-4 years,Dodd-Frank Section 1502 — conflict minerals reporting for SEC-registered companies. RMI Responsible Minerals Assurance Process — needs women's rights rider added.,2025
